date,city,transaction_number,transaction_value
2024-12-01,Baabda,1177.1776227510081,254.62374321870038
2025-01-01,Baabda,1671.1160288400386,257.0498016663204
2025-02-01,Baabda,1791.569877494963,274.2039100272955
2025-03-01,Baabda,2148.6385121687954,257.5900179687791
2025-04-01,Baabda,2225.1761616778667,256.35452122788354
2025-05-01,Baabda,1964.664169472716,316.57145058681215
2025-06-01,Baabda,2008.2705139323225,298.1532873481001
2025-07-01,Baabda,2150.33244112571,284.1652869252854
2025-08-01,Baabda,2188.5179578987577,295.67100708571684
2025-09-01,Baabda,2203.0952961764383,311.66391412346866
2025-10-01,Baabda,2172.2845192884097,307.32147283026165
2025-11-01,Baabda,2080.1536841763764,306.8518173489557
2025-12-01,Baabda,1968.973232311089,290.6544019615533
2026-01-01,Baabda,1915.2173404538191,282.6376156394048
2026-02-01,Baabda,1827.4122864485525,257.5991838673972
2026-03-01,Baabda,1636.0911148748562,235.68314220120743
2026-04-01,Baabda,872.9337573930575,186.02088341943352
2026-05-01,Baabda,669.4888659488269,143.58730043949134
2026-06-01,Baabda,1192.255658999058,187.4403251760577
2026-07-01,Baabda,1607.2607443902864,248.1503411514921
2026-08-01,Baabda,1084.8766296699837,297.01992490609217
2026-09-01,Baabda,1257.5798841836113,277.0442781579257
2026-10-01,Baabda,1422.8246657900095,227.1221467857535
2026-11-01,Baabda,1312.4479659297886,214.90269451371134
2026-12-01,Baabda,1269.497742664517,199.9524683817395
2027-01-01,Baabda,1599.2467432595658,248.67631065982107
2027-02-01,Baabda,1495.2487711927702,234.7644498998734
2027-03-01,Baabda,840.1497289537227,230.21509351703654
2027-04-01,Baabda,806.9614159477643,174.30115704659835
2027-05-01,Baabda,1125.7237514434155,190.42546655447913
2027-06-01,Baabda,1243.1216281481763,182.55131415569593
2027-07-01,Baabda,1195.809070274057,190.22365080281295
2027-08-01,Baabda,1175.4071156240361,181.65128561573317
2027-09-01,Baabda,1230.5999284817262,182.178693635314
2027-10-01,Baabda,1274.8436923439053,185.75309901714962
2027-11-01,Baabda,1301.501963059451,191.02548250737897
2027-12-01,Baabda,1281.2980773858242,194.61546253988462
2028-01-01,Baabda,1269.926042031927,193.5011603719649
2028-02-01,Baabda,1281.9201953224094,193.8858791408246
2028-03-01,Baabda,1279.7867034189555,194.4048036325094
2028-04-01,Baabda,1305.9714787703322,198.11343317962206
2028-05-01,Baabda,1320.4538912867938,206.42236638307764
2028-06-01,Baabda,1306.9450345437876,213.5719978358606
2028-07-01,Baabda,1246.3994713551594,215.81185206738832
2028-08-01,Baabda,1198.3855962899454,210.34064972393432
2028-09-01,Baabda,1201.142764612631,203.78755782185908
2028-10-01,Baabda,1199.655122086067,199.4992727887971
2028-11-01,Baabda,1224.0496967570243,197.42779814355396
2028-12-01,Baabda,1220.3857040542175,196.85954009290842
2029-01-01,Baabda,1566.0096922508321,241.04549719326477
2029-02-01,Baabda,1686.020223432841,261.9574118994717
2029-03-01,Baabda,1988.8965911082778,281.5039396757138
2029-04-01,Baabda,2261.2113974389467,239.84315998097156
2029-05-01,Baabda,2127.1008487099234,313.1189866972562
2029-06-01,Baabda,2151.705747698089,311.63158450520393
2029-07-01,Baabda,2218.9282047465385,304.68042149905864
2029-08-01,Baabda,2261.5029753741533,325.7940413022201
2029-09-01,Baabda,2223.878087313259,318.9328774615807
2029-10-01,Baabda,2057.3281473302222,316.12316990731387
2029-11-01,Baabda,1919.01366250137,301.4694984026647
2029-12-01,Baabda,1868.4431674940752,279.1170437748052
2030-01-01,Baabda,1784.5198687214559,262.2315773901296
2030-02-01,Baabda,1800.4029320967377,254.59662359311096
2030-03-01,Baabda,1976.9977177796159,255.46302232194665
2030-04-01,Baabda,2174.8408558700094,256.22712076982725
2030-05-01,Baabda,2266.00557342122,288.8930740307185
2030-06-01,Baabda,2294.0664785189547,322.86925284779824
2030-07-01,Baabda,2280.2005167294533,333.3550408669274
2030-08-01,Baabda,2249.788286358304,335.50395536789995
2030-09-01,Baabda,2227.1616685699873,327.2462184110518
2030-10-01,Baabda,2210.8631987291924,319.6571309920277
2030-11-01,Baabda,2195.0672687018955,313.80327543433214
2030-12-01,Baabda,2199.949428113597,311.90438525441766
2031-01-01,Baabda,1499.8987166900872,231.9077233143654
2031-02-01,Baabda,1537.386174917575,236.25763380061136
2031-03-01,Baabda,1664.9780157754353,254.8158121345121
2031-04-01,Baabda,1751.8897758635605,276.16426889955244
2031-05-01,Baabda,1836.6302862641055,249.83249563611454
2031-06-01,Baabda,1816.825797188801,271.3368003413408
2031-07-01,Baabda,1968.60854737172,266.0918038922541
2031-08-01,Baabda,2171.260312828931,268.0069418723347
2031-09-01,Baabda,2252.94662228232,291.5380536041863
2031-10-01,Baabda,2167.3590057230767,316.1236678535165
2031-11-01,Baabda,1825.724874782707,302.5178411411928
2031-12-01,Baabda,1318.7746970749045,270.46142935963246
2032-01-01,Baabda,399.489327270334,169.28339926918807
2032-02-01,Baabda,760.5077945324346,142.16995190116327
2032-03-01,Baabda,1450.6340884606345,178.96837913983438
2032-04-01,Baabda,1371.6321945263703,221.2769684016995
2032-05-01,Baabda,1175.7083278156053,250.93610118190452
2032-06-01,Baabda,1377.225305385529,289.6484030926978
2032-07-01,Baabda,1275.6448941046406,257.12124772516665
2032-08-01,Baabda,1248.9197503155199,235.37600160646667
2032-09-01,Baabda,1243.6399653085036,213.99903281071482
2032-10-01,Baabda,1225.413935794004,221.79553326557132
2032-11-01,Baabda,1130.465505736658,245.71741289052153
2032-12-01,Baabda,1073.9585378070497,231.1330112353888
2033-01-01,Baabda,1580.117077170359,244.20704984579407
2033-02-01,Baabda,1664.607663626441,259.787989391933
2033-03-01,Baabda,1980.712290328326,285.20511847223946
2033-04-01,Baabda,2320.3753657611187,239.615995079103
2033-05-01,Baabda,2307.4746714509965,328.82887586741515
2033-06-01,Baabda,2357.5746463791747,354.58859193510625
2033-07-01,Baabda,2340.622322227896,344.4885093560159
2033-08-01,Baabda,2247.887362569836,354.14689521095335
2033-09-01,Baabda,2167.4352296925335,333.4147575263348
2033-10-01,Baabda,2159.2996669153563,318.58774541582716
2033-11-01,Baabda,2149.25368777359,304.3800308417308
2033-12-01,Baabda,2112.7762679815187,299.53066187183106
2034-01-01,Baabda,2087.9248453746654,292.6163837695816
2034-02-01,Baabda,2084.559656299337,286.28964530148926
2034-03-01,Baabda,2086.029447115582,282.63375194572177
2034-04-01,Baabda,2099.91269389444,282.7181814907393
2034-05-01,Baabda,2121.7410852070743,282.6414793330879
2034-06-01,Baabda,2139.0221075166046,286.8586133865348
2034-07-01,Baabda,2150.424533282116,289.5543650302153
2034-08-01,Baabda,2157.3053758483165,293.8589255271213
2034-09-01,Baabda,2171.8240585063786,296.40276669410673
2034-10-01,Baabda,2189.115565153714,299.62693147099924
2034-11-01,Baabda,2201.736866029324,303.23252303907884
2034-12-01,Baabda,2209.3229928333567,306.7193267741618
2035-01-01,Baabda,1517.059735835808,234.0709122731456
2035-02-01,Baabda,1396.476249760711,221.7160186339978
2035-03-01,Baabda,894.9120464002732,228.68923881267284
2035-04-01,Baabda,1056.0704156664408,205.05934930818816
2035-05-01,Baabda,1109.9327093844201,228.75920025413728
2035-06-01,Baabda,1355.0721829613817,230.97575244762882
2035-07-01,Baabda,1325.7612331006117,286.17135541469526
2035-08-01,Baabda,1313.0700838663736,289.3269142703415
2035-09-01,Baabda,1483.5439997937644,256.8677838868203
2035-10-01,Baabda,1585.5814006907895,275.77016292265114
2035-11-01,Baabda,1915.6426645361757,285.280363676187
2035-12-01,Baabda,2288.6746952817243,256.9370168514329
2036-01-01,Baabda,2336.25602057231,340.64637489925224
2036-02-01,Baabda,2319.0248697074803,350.580899587206
2036-03-01,Baabda,2258.026708990175,352.54170107830964
2036-04-01,Baabda,2170.94294908993,343.2264185994115
2036-05-01,Baabda,2088.589467383438,321.9262533947968
2036-06-01,Baabda,2025.150722841124,309.09528630106524
2036-07-01,Baabda,2030.501843849295,297.510862976946
2036-08-01,Baabda,2062.613245346262,288.94744237906093
2036-09-01,Baabda,2082.83781633502,289.62341357030834
2036-10-01,Baabda,2122.227898513863,293.8212107128878
2036-11-01,Baabda,2158.523542557212,296.0384913832313
2036-12-01,Baabda,2110.8475748658884,298.05644603292154
2037-01-01,Baabda,1490.6764664673153,233.89245388687146
2037-02-01,Baabda,1282.7284810951758,216.0926752831994
2037-03-01,Baabda,1170.8950958409675,230.85388472515695
2037-04-01,Baabda,1328.5886039825268,217.44614838920586
2037-05-01,Baabda,1167.9009673158364,219.58018905268239
2037-06-01,Baabda,886.8243007043073,198.6001110440759
2037-07-01,Baabda,1068.5546409092456,192.3287460379572
2037-08-01,Baabda,1185.0505103620662,193.73928931151653
2037-09-01,Baabda,1171.3416011192976,193.65087619687816
2037-10-01,Baabda,1173.2122761763917,188.60815656075633
2037-11-01,Baabda,1237.5804430972069,188.63641039714057
2037-12-01,Baabda,1291.772426735121,194.4758162937349
2038-01-01,Baabda,1290.6841099667588,198.3140132870077
2038-02-01,Baabda,1248.729190391879,195.40113865654422
2038-03-01,Baabda,1264.4950133680434,191.1821972428065
2038-04-01,Baabda,1302.3966029388785,193.28449844648063
2038-05-01,Baabda,1269.3449405250028,193.62611720513806
2038-06-01,Baabda,1234.4972685408427,189.54196245146173
2038-07-01,Baabda,1254.919058424551,188.11542035083758
2038-08-01,Baabda,1286.6465064694237,191.26845259056694
2038-09-01,Baabda,1305.1461205285705,197.46545763043162
2038-10-01,Baabda,1295.7011489675358,203.87310313521954
2038-11-01,Baabda,1282.8798664322837,208.58029002182673
2038-12-01,Baabda,1282.718563478332,213.79151834139674
2039-01-01,Baabda,1527.596778691581,236.7723073071222
2039-02-01,Baabda,1468.6986025008214,228.37583700549573
2039-03-01,Baabda,1475.0440354377,240.05668668962468
2039-04-01,Baabda,1530.8830518728812,242.40487188389454
2039-05-01,Baabda,1261.0245558739305,223.40560542675524
2039-06-01,Baabda,804.0529331280909,204.10595753351407
2039-07-01,Baabda,969.1381827835451,189.60209406603792
2039-08-01,Baabda,1038.0051932250508,195.2787914303217
2039-09-01,Baabda,1175.0750879801312,194.70315639889702
2039-10-01,Baabda,1241.2777306565606,203.85053879526126
2039-11-01,Baabda,1314.267706940378,219.5581042164747
2039-12-01,Baabda,1308.3305256168612,237.913848976569
2040-01-01,Baabda,1251.6368939702288,232.1535427563793
2040-02-01,Baabda,1106.025664228821,224.83998556945724
2040-03-01,Baabda,1169.9750951984684,202.14876154176625
2040-04-01,Baabda,1277.7244766765364,220.0679089156713
2040-05-01,Baabda,1341.8576669182748,246.85300686921516
2040-06-01,Baabda,1276.4018207901804,258.3186423603378
2040-07-01,Baabda,1158.1149714156172,268.2343373048527
2040-08-01,Baabda,1096.4830749819957,229.07431720934557
2040-09-01,Baabda,1034.269226960006,208.92423252942962
2040-10-01,Baabda,1047.5148418159306,223.35973904876073
2040-11-01,Baabda,1042.0849465939718,227.75004772599866
2040-12-01,Baabda,1058.5918989088464,220.26320526057384
2041-01-01,Baabda,1568.7074257125755,245.14081885159555
2041-02-01,Baabda,1571.2617787708064,246.43924123853745
2041-03-01,Baabda,1656.0419596387264,245.7274916905111
2041-04-01,Baabda,1303.245267580223,222.73708498609483
2041-05-01,Baabda,867.193440763889,215.35160223657584
2041-06-01,Baabda,1189.4958695919208,202.12357837363135
2041-07-01,Baabda,1122.5919805645174,224.3868821887746
2041-08-01,Baabda,1198.7365382459739,220.9423762172342
2041-09-01,Baabda,1231.9407902790026,237.81887957026314
2041-10-01,Baabda,1340.4636750307639,235.27551790702836
2041-11-01,Baabda,1226.1562694147592,243.3649029412699
2041-12-01,Baabda,1046.9577551097925,210.7026105070903
2042-01-01,Baabda,1027.1840106467039,195.40881993778058
2042-02-01,Baabda,1159.3717459900824,201.4809880204097
2042-03-01,Baabda,1246.9902779585664,210.63263984439988
2042-04-01,Baabda,1293.5117642091554,232.11464762522115
2042-05-01,Baabda,1296.2406673238363,261.2359892853986
2042-06-01,Baabda,1319.801453778715,249.69206558575706
2042-07-01,Baabda,1304.1851742965302,262.90445947067565
2042-08-01,Baabda,1274.3339976782565,258.17006996744533
2042-09-01,Baabda,1245.122082305683,216.9408713119625
2042-10-01,Baabda,1039.3118392442161,241.58451473634682
2042-11-01,Baabda,1154.711741195681,229.2548780351417
2042-12-01,Baabda,1021.128597162385,267.97565425260507
2043-01-01,Baabda,1553.0214395520036,240.38759038370037
2043-02-01,Baabda,1351.7628159008596,217.159912313748
2043-03-01,Baabda,577.0655319800226,201.00232340132723
2043-04-01,Baabda,930.5225247999593,178.9784026124681
2043-05-01,Baabda,1179.8137961482,176.77452038346476
2043-06-01,Baabda,1287.3771514703274,188.10317456274413
2043-07-01,Baabda,1348.3361376011,202.96684104649836
2043-08-01,Baabda,1197.3266073313928,196.38437953969606
2043-09-01,Baabda,1267.0642428515396,201.10657858218883
2043-10-01,Baabda,1346.1823145831165,217.02537462678794
2043-11-01,Baabda,1380.2333185742416,235.66363930827254
2043-12-01,Baabda,1475.3069939643,269.2658513059782
2044-01-01,Baabda,1434.743799393081,346.91184754197366
2044-02-01,Baabda,1752.7672015937521,317.3058290233786
2044-03-01,Baabda,2002.4106191800665,276.9444952716615
2044-04-01,Baabda,2211.3317352849404,305.08268826094684
2044-05-01,Baabda,2173.169595751595,316.4659044343142
2044-06-01,Baabda,1999.5006487178669,322.85746812100354
2044-07-01,Baabda,1646.064270372941,300.7680950701812
2044-08-01,Baabda,999.2838417819582,245.30165547503344
2044-09-01,Baabda,243.79719420784545,153.40857925125886
2044-10-01,Baabda,803.9593533291579,142.44833149209126
2044-11-01,Baabda,1429.4564344931912,159.2802502175361
2044-12-01,Baabda,1613.191054222133,177.64090066984855
2045-01-01,Baabda,1494.7326300761729,230.0596974169233
2045-02-01,Baabda,1228.3511088624036,208.57521834754107
2045-03-01,Baabda,1001.1280226340556,219.9334542197449
2045-04-01,Baabda,1056.5279720035396,215.14646684355904
2045-05-01,Baabda,1188.8390399963826,220.07416090688162
2045-06-01,Baabda,1232.6847532225252,226.72380826613028
2045-07-01,Baabda,1091.402421553178,214.88356969104134
2045-08-01,Baabda,999.6576650968478,195.4760242326788
2045-09-01,Baabda,1155.0336387023813,186.21109886882445
2045-10-01,Baabda,1267.6051780102464,191.47740557113696
2045-11-01,Baabda,1260.1336705208794,195.61261825303112
2045-12-01,Baabda,1267.2611783860089,199.71816625096707
2046-01-01,Baabda,1252.9058530453879,200.63050512760506
2046-02-01,Baabda,1258.2698669554557,198.3646654812827
2046-03-01,Baabda,1277.9685917311335,198.43561359392638
2046-04-01,Baabda,1303.6968733472156,201.59566318662195
2046-05-01,Baabda,1313.2991808154645,208.06439931348737
2046-06-01,Baabda,1349.7744754039263,219.48819810236608
2046-07-01,Baabda,1403.5099653065463,242.83557690668644
2046-08-01,Baabda,1421.0787401847858,296.39365612284445
2046-09-01,Baabda,1482.0121530321255,343.77404876755327
2046-10-01,Baabda,1751.9978778871575,305.83281655147687
2046-11-01,Baabda,1780.7797937294333,283.75592904062324
2046-12-01,Baabda,1711.0956425001225,305.6112673762264
2047-01-01,Baabda,1495.7846058628145,233.50791032130525
2047-02-01,Baabda,1497.1353852769346,234.51485897643613
2047-03-01,Baabda,1634.7999828420393,248.9017143075286
2047-04-01,Baabda,1581.2012143716224,250.05295670670006
2047-05-01,Baabda,1589.7484999280562,235.87089558326332
2047-06-01,Baabda,1804.3617613802853,247.84488804110458
2047-07-01,Baabda,2051.4855375673224,263.0388219543423
2047-08-01,Baabda,2253.1031789482104,254.72979653862694
2047-09-01,Baabda,2110.715245521145,314.31083015439106
2047-10-01,Baabda,2003.4573527978052,306.8954706327164
2047-11-01,Baabda,1851.0777037611326,289.45566102738997
2047-12-01,Baabda,1651.7204289391782,280.6262633875119
2048-01-01,Baabda,1565.1118645659906,239.93543678929302
2048-02-01,Baabda,1575.2996656286227,210.36555625529002
2048-03-01,Baabda,1505.059136094377,208.16902334338795
2048-04-01,Baabda,1331.8541918486958,222.26488444642007
2048-05-01,Baabda,966.7486038451616,226.05025303608804
2048-06-01,Baabda,792.2883726675415,202.33313073388967
2048-07-01,Baabda,937.2009063023065,202.18789642479976
2048-08-01,Baabda,1433.31807113167,223.36139886943607
2048-09-01,Baabda,1359.1657501537638,258.3614749549869
2048-10-01,Baabda,1169.0796760777173,254.37388487970986
2048-11-01,Baabda,1301.7785937292715,215.62189481232468
2048-12-01,Baabda,1437.3816021130397,196.34995670313526
2049-01-01,Baabda,1441.7819070263756,224.0727611259715
2049-02-01,Baabda,1128.730843710564,206.96863180977527
2049-03-01,Baabda,768.8154988019709,199.38592547912515
2049-04-01,Baabda,962.8824334389826,191.45332895011896
2049-05-01,Baabda,1177.3253952419802,177.33730102588174
2049-06-01,Baabda,1345.2605429376092,197.36709481296737
2049-07-01,Baabda,1318.6963479018389,209.5784139637005
2049-08-01,Baabda,1276.359175037752,215.74083018493684
2049-09-01,Baabda,1323.2247317526997,223.96712276121377
2049-10-01,Baabda,1384.3508297272892,239.66841774876497
2049-11-01,Baabda,1422.5726166419374,283.804884529319
2049-12-01,Baabda,1542.5267590881774,347.6648712974594
2050-01-01,Baabda,1986.6321158223661,314.6286673712616
2050-02-01,Baabda,2241.3328095977954,276.71717360895127
2050-03-01,Baabda,2293.79799446297,349.5434563377792
2050-04-01,Baabda,2203.3119252643537,341.754674049063
2050-05-01,Baabda,2162.472595904156,341.1342884079866
2050-06-01,Baabda,2132.023386990204,327.92844159350955
2050-07-01,Baabda,2072.032289423262,319.3044006560716
2050-08-01,Baabda,1973.1690926372028,307.2779117587606
2050-09-01,Baabda,1823.8031239988675,294.1718570517737
2050-10-01,Baabda,1570.6403692354245,273.15387980441426
2050-11-01,Baabda,1218.9728686947037,218.02972289619413
2050-12-01,Baabda,987.1605469521461,181.62304100057491
2051-01-01,Baabda,1469.377959254619,227.4190149347593
2051-02-01,Baabda,1190.0994274169836,208.26739538207818
2051-03-01,Baabda,837.3287336826354,206.83802236508006
2051-04-01,Baabda,996.0682670407301,202.09861651491983
2051-05-01,Baabda,1169.989546583012,192.206278935797
2051-06-01,Baabda,1302.3995782239317,215.50655571784233
2051-07-01,Baabda,1206.044475897539,213.75904118351647
2051-08-01,Baabda,1099.612578977044,202.47388352715623
2051-09-01,Baabda,1129.206110077741,191.80140256695813
2051-10-01,Baabda,1195.2308023719452,187.7013873046066
2051-11-01,Baabda,1252.5871433441016,188.80715061727446
2051-12-01,Baabda,1262.6222131073398,190.84529975184773
2052-01-01,Baabda,1251.8251870100196,190.1160483169228
2052-02-01,Baabda,1262.8650530397713,189.19188782858618
2052-03-01,Baabda,1268.3319976446535,188.07953133934691
2052-04-01,Baabda,1280.7368819527082,187.50503051871704
2052-05-01,Baabda,1276.1470797175364,187.35871732618813
2052-06-01,Baabda,1286.0521578600012,187.86521160526004
2052-07-01,Baabda,1256.0963503840253,187.37878271390747
2052-08-01,Baabda,1286.4103255083014,188.24732076716916
2052-09-01,Baabda,1292.1501462566273,193.5879597720578
2052-10-01,Baabda,1260.2374512971376,194.37801597105505
2052-11-01,Baabda,1228.2883445158066,192.69922723391312
2052-12-01,Baabda,1232.781237466391,190.57323670071187
2053-01-01,Baabda,1521.7297999272937,234.39241031672782
2053-02-01,Baabda,1529.9384697086332,235.88772432066582
2053-03-01,Baabda,1623.9804295864596,247.38437079473886
2053-04-01,Baabda,1612.0202087136067,252.2686882110799
2053-05-01,Baabda,1482.311381700326,230.3297225771189
2053-06-01,Baabda,1159.5602515502344,238.486192030321
2053-07-01,Baabda,1323.098352978062,220.78288589278856
2053-08-01,Baabda,1428.5863761355124,219.31066183868938
2053-09-01,Baabda,1078.5843976634603,228.15333804396994
2053-10-01,Baabda,999.0832934013533,209.22957498510547
2053-11-01,Baabda,1092.9667130899202,221.90263780525888
2053-12-01,Baabda,1216.1851682801632,236.82520025930882
2054-01-01,Baabda,1207.2712142609917,251.83713483549843
2054-02-01,Baabda,1213.4318253239744,247.21412852080755
2054-03-01,Baabda,1117.6180123568906,241.48753510277865
2054-04-01,Baabda,1225.568508936526,225.07267398568425
2054-05-01,Baabda,1235.3465707432701,245.64414102893244
2054-06-01,Baabda,1181.052789852467,236.1962480993027
2054-07-01,Baabda,1165.1367149811197,235.03008575650534
2054-08-01,Baabda,1154.168964193846,239.27433943554166
2054-09-01,Baabda,1236.5036024283354,243.2708003302056
2054-10-01,Baabda,1177.0405471182034,242.17026545266495
2054-11-01,Baabda,1115.2218452873176,226.15218446800424
2054-12-01,Baabda,1047.9207557053214,212.43030862679817
2055-01-01,Baabda,1622.1734397975265,250.4039350097211
2055-02-01,Baabda,1679.2085208240653,264.8606042426625
2055-03-01,Baabda,1766.6086527016255,256.7156613219278
2055-04-01,Baabda,1690.306192391992,255.24723641292996
2055-05-01,Baabda,1633.5084257685005,242.0220434663595
2055-06-01,Baabda,1769.4001784826628,229.47521922978962
2055-07-01,Baabda,1834.6648979661534,235.33978063084092
2055-08-01,Baabda,1829.1305844068543,247.622674937584
2055-09-01,Baabda,1785.9730829495481,244.0770305595612
2055-10-01,Baabda,1649.1691928462412,232.76813746754402
2055-11-01,Baabda,1727.5209161562766,229.40272195118231
2055-12-01,Baabda,1927.7258638578912,253.0778692327472
2056-01-01,Baabda,2125.729525660913,252.64596545057867
2056-02-01,Baabda,2126.5094753855547,272.6604888874514
2056-03-01,Baabda,2118.4881068823215,306.3631845845954
2056-04-01,Baabda,2177.228592965265,291.8003052708858
2056-05-01,Baabda,2081.614974178184,301.27173999042714
2056-06-01,Baabda,1947.1394571493108,297.8691813758423
2056-07-01,Baabda,1924.4048790176378,286.63156836060386
2056-08-01,Baabda,1841.8415688747793,266.9932617222429
2056-09-01,Baabda,1564.3415490977118,249.77787831467074
2056-10-01,Baabda,512.4641593831386,186.13293053624318
2056-11-01,Baabda,624.2762926012531,139.34211541663169
2056-12-01,Baabda,1386.632731682798,197.70011938901706
2057-01-01,Baabda,1568.3338149180472,244.38261276711236
2057-02-01,Baabda,1532.6030499940705,241.11638997855258
2057-03-01,Baabda,1607.8266152713431,242.3640034103779
2057-04-01,Baabda,1577.4614227400814,239.00590954743956
2057-05-01,Baabda,1529.625639737333,234.33017626262955
2057-06-01,Baabda,1519.9562466751483,227.94965038343105
2057-07-01,Baabda,1393.8551653091458,228.72233379269338
